PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
160748401,Inactive,0
160748402,Active,100
160748403,Active,100
160748404,Inactive,0
160748405,Inactive,0
160748406,Inactive,0
160748407,Inactive,0
160748408,Inactive,0
160748409,Active,100
160748410,Inactive,0
160748411,Inactive,0
160748412,Inactive,0
160748413,Active,100
160748414,Inactive,0
160748415,Inactive,0
160748416,Active,100
160748417,Inactive,0
160748418,Inactive,0
160748419,Inactive,0
160748420,Inactive,0
160748421,Inactive,0
160748422,Inactive,0
160748423,Inactive,0
160748424,Inactive,0
160748425,Inactive,0
160748426,Inactive,0
160748427,Inactive,0
160748428,Inactive,0
160748429,Inactive,0
160748430,Active,100
160748431,Inactive,0
160748432,Inactive,0
160748433,Inactive,0
160748434,Inactive,0
160748435,Inactive,0
160748436,Inactive,0
160748437,Active,100
160748438,Inactive,0
160748439,Inactive,0
160748440,Inactive,0
160748441,Inactive,0
160748442,Inactive,0
160748443,Inactive,0
160748444,Inactive,0
160748445,Inactive,0
160748446,Inactive,0
160748447,Inactive,0
160748448,Inactive,0
160748449,Inactive,0
160748450,Inactive,0
160748451,Inactive,0
160748452,Inactive,0
160748453,Inactive,0
160748454,Inactive,0
160748455,Inactive,0
160748456,Inactive,0
160748457,Inactive,0
160748458,Inactive,0
160748459,Inactive,0
160748460,Active,100
160748461,Inactive,0
160748462,Active,100
160748463,Inactive,0
160748464,Inactive,0
160748465,Inactive,0
160748466,Inactive,0
160748467,Inactive,0
160748468,Inactive,0
160748469,Inactive,0
160748470,Inactive,0
160748471,Inactive,0
160748472,Inactive,0
160748473,Inactive,0
160748474,Inactive,0
160748475,Inactive,0
160748476,Inactive,0
160748477,Inactive,0
160748478,Inactive,0
160748479,Inactive,0
160748480,Inactive,0
160748481,Inactive,0
160748482,Inactive,0
160748483,Inactive,0
160748484,Inactive,0
160748485,Inactive,0
160748486,Inactive,0
160748487,Active,100
160748488,Inactive,0
160748489,Inactive,0
160748490,Inactive,0
160748491,Inactive,0
160748492,Inactive,0
160748493,Inactive,0
160748494,Inactive,0
160748495,Inactive,0
160748496,Inactive,0
160748497,Inactive,0
160748498,Inactive,0
160748499,Inactive,0
160748500,Inactive,0
160748501,Inactive,0
160748502,Inactive,0
160748503,Inactive,0
160748504,Inactive,0
160748505,Inactive,0
160748506,Inactive,0
160748507,Active,100
160748508,Inactive,0
160748509,Inactive,0
160748510,Inactive,0
160748511,Inactive,0
160748512,Inactive,0
160748513,Inactive,0
160748514,Inactive,0
160748515,Inactive,0
160748516,Active,100
160748517,Active,100
160748518,Inactive,0
160748519,Active,100
160748520,Inactive,0
160748521,Inactive,0
160748522,Active,100
160748523,Inactive,0
160748524,Inactive,0
160748525,Inactive,0
160748526,Active,100
160748527,Inactive,0
160748528,Inactive,0
160748529,Inactive,0
160748530,Inactive,0
160748531,Inactive,0
160748532,Inactive,0
160748533,Inactive,0
160748534,Inactive,0
160748535,Inactive,0
160748536,Inactive,0
160748537,Inactive,0
160748538,Inactive,0
160748539,Inactive,0
160748540,Inactive,0
160748541,Inactive,0
160748542,Inactive,0
160748543,Inactive,0
160748544,Inactive,0
160748545,Active,100
160748546,Active,100
160748547,Inactive,0
160748548,Active,100
160748549,Active,100
160748550,Active,100
160748551,Inactive,0
160748552,Inactive,0
160748553,Inactive,0
160748554,Inactive,0
160748555,Inactive,0
160748556,Inactive,0
160748557,Active,100
160748558,Inactive,0
160748559,Inactive,0
160748560,Inactive,0
160748561,Active,100
160748562,Inactive,0
160748563,Inactive,0
160748564,Active,100
160748565,Inactive,0
160748566,Inactive,0
160748567,Inactive,0
160748568,Inactive,0
160748569,Inactive,0
160748570,Active,100
160748571,Inactive,0
160748572,Inactive,0
160748573,Inactive,0
160748574,Inactive,0
160748575,Inactive,0
160748576,Inactive,0
160748577,Inactive,0
160748578,Active,100
160748579,Inactive,0
160748580,Inactive,0
160748581,Inactive,0
160748582,Inactive,0
160748583,Inactive,0
160748584,Inactive,0
160748585,Inactive,0
160748586,Active,100
160748587,Inactive,0
160748588,Inactive,0
160748589,Active,100
160748590,Inactive,0
160748591,Active,100
160748592,Inactive,0
160748593,Inactive,0
160748594,Inactive,0
160748595,Inactive,0
160748596,Inactive,0
160748597,Active,100
160748598,Inactive,0
160748599,Inactive,0
160748600,Inactive,0
160748601,Active,100
160748602,Active,100
160748603,Active,100
160748604,Inactive,0
160748605,Inactive,0
160748606,Inactive,0
160748607,Inactive,0
160748608,Inactive,0
160748609,Inactive,0
160748610,Inactive,0
160748611,Inactive,0
160748612,Active,100
160748613,Inactive,0
160748614,Inactive,0
160748615,Inactive,0
160748616,Inactive,0
160748617,Inactive,0
160748618,Inactive,0
160748619,Inactive,0
160748620,Inactive,0
160748621,Inactive,0
160748622,Active,100
160748623,Inactive,0
160748624,Inactive,0
160748625,Inactive,0
160748626,Inactive,0
160748627,Active,100
160748628,Inactive,0
160748629,Inactive,0
160748630,Inactive,0
160748631,Active,100
160748632,Inactive,0
160748633,Active,100
160748634,Inactive,0
160748635,Inactive,0
160748636,Inactive,0
160748637,Inactive,0
160748638,Inactive,0
160748639,Inactive,0
160748640,Inactive,0
160748641,Inactive,0
160748642,Inactive,0
160748643,Inactive,0
160748644,Inactive,0
160748645,Inactive,0
160748646,Inactive,0
160748647,Inactive,0
160748648,Inactive,0
160748649,Inactive,0
160748650,Inactive,0
160748651,Inactive,0
160748652,Inactive,0
160748653,Inactive,0
160748654,Inactive,0
160748655,Inactive,0
160748656,Active,100
160748657,Inactive,0
160748658,Active,100
160748659,Inactive,0
160748660,Inactive,0
160748661,Inactive,0
160748662,Inactive,0
160748663,Inactive,0
160748664,Inactive,0
160748665,Inactive,0
160748666,Inactive,0
160748667,Inactive,0
160748668,Inactive,0
160748669,Active,100
160748670,Inactive,0
160748671,Inactive,0
160748672,Inactive,0
160748673,Inactive,0
160748674,Inactive,0
160748675,Inactive,0
160748676,Inactive,0
160748677,Inactive,0
160748678,Inactive,0
160748679,Inactive,0
160748680,Inactive,0
160748681,Inactive,0
160748682,Active,100
160748683,Inactive,0
160748684,Inactive,0
160748685,Inactive,0
160748686,Inactive,0
160748687,Inactive,0
160748688,Inactive,0
160748689,Inactive,0
160748690,Inactive,0
160748691,Inactive,0
160748692,Inactive,0
160748693,Inactive,0
160748694,Inactive,0
160748695,Inactive,0
160748696,Active,100
160748697,Inactive,0
160748698,Inactive,0
160748699,Inactive,0
160748700,Inactive,0
160748701,Inactive,0
160748702,Inactive,0
160748703,Inactive,0
160748704,Inactive,0
160748705,Inactive,0
160748706,Inactive,0
160748707,Inactive,0
160748708,Inactive,0
160748709,Active,100
160748710,Active,100
160748711,Inactive,0
160748712,Inactive,0
160748713,Inactive,0
160748714,Inactive,0
160748715,Inactive,0
160748716,Inactive,0
160748717,Inactive,0
160748718,Inactive,0
160748719,Inactive,0
160748720,Inactive,0
160748721,Inactive,0
160748722,Inactive,0
160748723,Inactive,0
160748724,Inactive,0
160748725,Inactive,0
160748726,Inactive,0
160748727,Inactive,0
160748728,Inactive,0
160748729,Inactive,0
160748730,Inactive,0
160748731,Inactive,0
160748732,Active,100
160748733,Inactive,0
160748734,Inactive,0
160748735,Inactive,0
160748736,Inactive,0
160748737,Inactive,0
160748738,Inactive,0
160748739,Inactive,0
160748740,Inactive,0
160748741,Inactive,0
160748742,Inactive,0
160748743,Inactive,0
160748744,Inactive,0
160748745,Inactive,0
160748746,Inactive,0
160748747,Inactive,0
160748748,Inactive,0
160748749,Active,100
160748750,Inactive,0
160748751,Inactive,0
160748752,Inactive,0
160748753,Inactive,0
160748754,Inactive,0
160748755,Inactive,0
160748756,Inactive,0
160748757,Active,100
160748758,Active,100
160748759,Inactive,0
160748760,Inactive,0
160748761,Inactive,0
160748762,Active,100
160748763,Inactive,0
160748764,Inactive,0
160748765,Inactive,0
160748766,Inactive,0
160748767,Active,100
160748768,Inactive,0
160748769,Inactive,0
160748770,Active,100
160748771,Active,100
160748772,Inactive,0
160748773,Inactive,0
160748774,Inactive,0
160748775,Inactive,0
160748776,Active,100
160748777,Inactive,0
160748778,Inactive,0
160748779,Active,100
160748780,Active,100
160748781,Inactive,0
160748782,Active,100
160748783,Active,100
160748784,Inactive,0
160748785,Inactive,0
160748786,Inactive,0
160748787,Inactive,0
160748788,Inactive,0
160748789,Inactive,0
160748790,Inactive,0
160748791,Inactive,0
160748792,Inactive,0
160748793,Inactive,0
160748794,Active,100
160748795,Inactive,0
160748796,Inactive,0
160748797,Inactive,0
160748798,Inactive,0
160748799,Inactive,0
160748800,Inactive,0
160748801,Inactive,0
160748802,Active,100
160748803,Inactive,0
160748804,Inactive,0
160748805,Inactive,0
160748806,Inactive,0
160748807,Inactive,0
160748808,Inactive,0
160748809,Inactive,0
160748810,Inactive,0
160748811,Inactive,0
160748812,Inactive,0
160748813,Active,100
160748814,Inactive,0
160748815,Inactive,0
160748816,Inactive,0
160748817,Inactive,0
160748818,Inactive,0
160748819,Active,100
160748820,Active,100
160748821,Inactive,0
160748822,Inactive,0
160748823,Inactive,0
160748824,Inactive,0
160748825,Inactive,0
160748826,Inactive,0
160748827,Inactive,0
160748828,Inactive,0
160748829,Inactive,0
160748830,Inactive,0
160748831,Inactive,0
160748832,Inactive,0
160748833,Inactive,0
160748834,Inactive,0
160748835,Inactive,0
160748836,Inactive,0
160748837,Active,100
160748838,Active,100
160748839,Inactive,0
160748840,Inactive,0
160748841,Inactive,0
160748842,Inactive,0
160748843,Inactive,0
160748844,Inactive,0
160748845,Inactive,0
160748846,Inactive,0
160748847,Inactive,0
160748848,Active,100
160748849,Inactive,0
160748850,Inactive,0
160748851,Inactive,0
160748852,Inactive,0
160748853,Inactive,0
160748854,Inactive,0
160748855,Inactive,0
160748856,Inactive,0
160748857,Inactive,0
160748858,Inactive,0
160748859,Inactive,0
160748860,Inactive,0
160748861,Inactive,0
160748862,Inactive,0
160748863,Inactive,0
160748864,Active,100
160748865,Inactive,0
160748866,Inactive,0
160748867,Inactive,0
160748868,Inactive,0
160748869,Inactive,0
160748870,Inactive,0
160748871,Inactive,0
160748872,Inactive,0
160748873,Inactive,0
160748874,Inactive,0
160748875,Active,100
160748876,Inactive,0
160748877,Inactive,0
160748878,Inactive,0
160748879,Inactive,0
160748880,Inactive,0
160748881,Inactive,0
160748882,Inactive,0
160748883,Inactive,0
160748884,Inactive,0
160748885,Inactive,0
160748886,Inactive,0
160748887,Inactive,0
160748888,Inactive,0
160748889,Inactive,0
160748890,Inactive,0
160748891,Active,100
160748892,Inactive,0
160748893,Inactive,0
160748894,Inactive,0
160748895,Active,100
160748896,Inactive,0
160748897,Inactive,0
160748898,Inactive,0
160748899,Active,100
160748900,Inactive,0
160748901,Inactive,0
160748902,Inactive,0
160748903,Inactive,0
160748904,Inactive,0
160748905,Inactive,0
160748906,Inactive,0
160748907,Inactive,0
160748908,Inactive,0
160748909,Inactive,0
160748910,Inactive,0
160748911,Inactive,0
160748912,Inactive,0
160748913,Inactive,0
160748914,Inactive,0
160748915,Inactive,0
160748916,Inactive,0
160748917,Inactive,0
160748918,Active,100
160748919,Inactive,0
160748920,Inactive,0
160748921,Inactive,0
160748922,Inactive,0
160748923,Inactive,0
160748924,Active,100
160748925,Active,100
160748926,Inactive,0
160748927,Inactive,0
160748928,Inactive,0
160748929,Inactive,0
160748930,Inactive,0
160748931,Active,100
160748932,Inactive,0
160748933,Inactive,0
160748934,Inactive,0
160748935,Active,100
160748936,Inactive,0
160748937,Inactive,0
160748938,Inactive,0
160748939,Inactive,0
160748940,Inactive,0
160748941,Inactive,0
160748942,Inactive,0
160748943,Inactive,0
160748944,Inactive,0
160748945,Inactive,0
160748946,Inactive,0
160748947,Inactive,0
160748948,Inactive,0
160748949,Active,100
160748950,Inactive,0
160748951,Inactive,0
160748952,Active,100
160748953,Inactive,0
160748954,Inactive,0
160748955,Inactive,0
160748956,Inactive,0
160748957,Inactive,0
160748958,Active,100
160748959,Inactive,0
160748960,Inactive,0
160748961,Inactive,0
160748962,Inactive,0
160748963,Inactive,0
160748964,Inactive,0
160748965,Inactive,0
160748966,Inactive,0
160748967,Inactive,0
160748968,Active,100
160748969,Inactive,0
160748970,Inactive,0
160748971,Inactive,0
160748972,Inactive,0
160748973,Inactive,0
160748974,Inactive,0
160748975,Inactive,0
160748976,Inactive,0
160748977,Inactive,0
160748978,Inactive,0
160748979,Inactive,0
160748980,Inactive,0
160748981,Inactive,0
160748982,Inactive,0
160748983,Active,100
160748984,Inactive,0
160748985,Inactive,0
160748986,Inactive,0
160748987,Inactive,0
160748988,Inactive,0
160748989,Inactive,0
160748990,Active,100
160748991,Inactive,0
160748992,Inactive,0
160748993,Inactive,0
160748994,Inactive,0
160748995,Inactive,0
160748996,Inactive,0
160748997,Active,100
160748998,Inactive,0
160748999,Inactive,0
160749000,Inactive,0
160749001,Inactive,0
160749002,Inactive,0
160749003,Inactive,0
160749004,Active,100
160749005,Inactive,0
160749006,Inactive,0
160749007,Inactive,0
160749008,Inactive,0
160749009,Inactive,0
160749010,Active,100
160749011,Inactive,0
160749012,Inactive,0
160749013,Inactive,0
160749014,Inactive,0
160749015,Active,100
160749016,Inactive,0
160749017,Inactive,0
160749018,Inactive,0
160749019,Inactive,0
160749020,Inactive,0
160749021,Inactive,0
160749022,Inactive,0
160749023,Inactive,0
160749024,Active,100
160749025,Active,100
160749026,Inactive,0
160749027,Inactive,0
160749028,Inactive,0
160749029,Inactive,0
160749030,Inactive,0
160749031,Inactive,0
160749032,Inactive,0
160749033,Inactive,0
160749034,Inactive,0
160749035,Inactive,0
160749036,Inactive,0
160749037,Inactive,0
160749038,Inactive,0
160749039,Inactive,0
160749040,Inactive,0
160749041,Inactive,0
160749042,Inactive,0
160749043,Inactive,0
160749044,Inactive,0
160749045,Inactive,0
160749046,Inactive,0
160749047,Inactive,0
160749048,Active,100
160749049,Inactive,0
160749050,Inactive,0
160749051,Inactive,0
160749052,Inactive,0
160749053,Inactive,0
160749054,Inactive,0
160749055,Inactive,0
160749056,Active,100
160749057,Inactive,0
160749058,Inactive,0
160749059,Inactive,0
160749060,Inactive,0
160749061,Inactive,0
160749062,Inactive,0
160749063,Inactive,0
160749064,Active,100
160749065,Inactive,0
160749066,Inactive,0
160749067,Active,100
160749068,Inactive,0
160749069,Inactive,0
160749070,Inactive,0
160749071,Inactive,0
160749072,Inactive,0
160749073,Inactive,0
160749074,Inactive,0
160749075,Active,100
160749076,Inactive,0
160749077,Inactive,0
160749078,Inactive,0
160749079,Active,100
160749080,Inactive,0
160749081,Active,100
160749082,Inactive,0
160749083,Inactive,0
160749084,Inactive,0
160749085,Inactive,0
160749086,Inactive,0
160749087,Inactive,0
160749088,Inactive,0
160749089,Inactive,0
160749090,Inactive,0
160749091,Inactive,0
160749092,Inactive,0
160749093,Inactive,0
160749094,Active,100
160749095,Inactive,0
160749096,Active,100
160749097,Inactive,0
160749098,Inactive,0
160749099,Active,100
160749100,Active,100
160749101,Inactive,0
160749102,Active,100
160749103,Inactive,0
160749104,Inactive,0
160749105,Inactive,0
160749106,Active,100
160749107,Inactive,0
160749108,Active,100
160749109,Inactive,0
160749110,Active,100
160749111,Inactive,0
160749112,Inactive,0
160749113,Inactive,0
160749114,Active,100
160749115,Inactive,0
160749116,Inactive,0
160749117,Inactive,0
160749118,Inactive,0
160749119,Inactive,0
160749120,Inactive,0
160749121,Inactive,0
160749122,Inactive,0
160749123,Inactive,0
160749124,Inactive,0
160749125,Inactive,0
160749126,Active,100
160749127,Inactive,0
160749128,Inactive,0
160749129,Inactive,0
160749130,Inactive,0
160749131,Inactive,0
160749132,Inactive,0
160749133,Inactive,0
160749134,Inactive,0
160749135,Inactive,0
160749136,Inactive,0
160749137,Inactive,0
160749138,Inactive,0
160749139,Inactive,0
160749140,Inactive,0
160749141,Inactive,0
160749142,Inactive,0
160749143,Inactive,0
160749144,Inactive,0
160749145,Inactive,0
160749146,Inactive,0
160749147,Inactive,0
160749148,Inactive,0
160749149,Inactive,0
160749150,Active,100
160749151,Inactive,0
160749152,Inactive,0
160749153,Inactive,0
160749154,Active,100
160749155,Inactive,0
160749156,Inactive,0
160749157,Inactive,0
160749158,Active,100
160749159,Active,100
160749160,Active,100
160749161,Active,100
160749162,Inactive,0
160749163,Inactive,0
160749164,Inactive,0
160749165,Inactive,0
160749166,Inactive,0
160749167,Inactive,0
160749168,Inactive,0
160749169,Active,100
160749170,Inactive,0
160749171,Active,100
160749172,Inactive,0
160749173,Active,100
160749174,Inactive,0
160749175,Inactive,0
160749176,Inactive,0
160749177,Inactive,0
160749178,Inactive,0
160749179,Inactive,0
160749180,Inactive,0
160749181,Inactive,0
160749182,Inactive,0
160749183,Active,100
160749184,Inactive,0
160749185,Active,100
160749186,Inactive,0
160749187,Inactive,0
160749188,Active,100
160749189,Inactive,0
160749190,Inactive,0
160749191,Inactive,0
160749192,Inactive,0
160749193,Inactive,0
160749194,Inactive,0
160749195,Inactive,0
160749196,Inactive,0
160749197,Inactive,0
160749198,Active,100
160749199,Inactive,0
160749200,Inactive,0
160749201,Active,100
160749202,Inactive,0
160749203,Active,100
160749204,Inactive,0
160749205,Inactive,0
160749206,Active,100
160749207,Inactive,0
160749208,Active,100
160749209,Inactive,0
160749210,Inactive,0
160749211,Active,100
160749212,Inactive,0
160749213,Inactive,0
160749214,Active,100
160749215,Inactive,0
160749216,Inactive,0
160749217,Inactive,0
160749218,Inactive,0
160749219,Active,100
160749220,Inactive,0
160749221,Inactive,0
160749222,Inactive,0
160749223,Active,100
160749224,Inactive,0
160749225,Inactive,0
160749226,Inactive,0
160749227,Inactive,0
160749228,Inactive,0
160749229,Inactive,0
160749230,Inactive,0
160749231,Inactive,0
160749232,Inactive,0
160749233,Active,100
160749234,Inactive,0
160749235,Inactive,0
160749236,Inactive,0
160749237,Active,100
160749238,Inactive,0
160749239,Inactive,0
160749240,Inactive,0
160749241,Inactive,0
160749242,Inactive,0
