PUBCHEM_SID,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE
134312143,Inactive,0
134312144,Inactive,0
134312147,Inactive,0
134312148,Inactive,0
134312150,Inactive,0
134312152,Inactive,0
134312154,Inactive,0
134312156,Inactive,0
134312158,Inactive,0
134312159,Inactive,0
134312161,Inactive,0
134312163,Inactive,0
134312164,Inactive,0
134312167,Inactive,0
134312170,Inactive,0
134312171,Inactive,0
134312176,Inactive,0
134312177,Inactive,0
134312179,Inactive,0
134312180,Inactive,0
134312182,Inactive,0
134312187,Inactive,0
134312188,Inactive,0
134312191,Inactive,0
134312192,Inactive,0
134312193,Inactive,0
134312194,Inactive,0
134312195,Inactive,0
134312197,Inactive,0
134312198,Inactive,0
134312200,Inactive,0
134312202,Inactive,0
134312203,Inactive,0
134312209,Inactive,0
134312211,Inactive,0
134312218,Inactive,0
134312220,Inactive,0
134312222,Inactive,0
134312223,Active,100
134312233,Active,100
134312236,Inactive,0
134312240,Inactive,0
134312244,Inactive,0
134312246,Inactive,0
134312248,Inactive,0
134312249,Inactive,0
134312251,Active,100
134312254,Inactive,0
134312257,Inactive,0
134312259,Inactive,0
134312266,Inactive,0
134312268,Inactive,0
134312274,Inactive,0
134312275,Inactive,0
134312276,Inactive,0
134312280,Inactive,0
134312286,Inactive,0
134312287,Inactive,0
134312290,Inactive,0
134312294,Inactive,0
134312296,Inactive,0
134312300,Inactive,0
134312306,Inactive,0
134312312,Inactive,0
134312315,Inactive,0
134312316,Inactive,0
134312317,Active,100
134312318,Active,100
134312324,Inactive,0
134312338,Inactive,0
134312339,Inactive,0
134312340,Inactive,0
134312341,Inactive,0
134312342,Inactive,0
134312346,Inactive,0
134312348,Inactive,0
134312349,Inactive,0
134312352,Inactive,0
134312353,Inactive,0
134312355,Inactive,0
134312357,Inactive,0
134312360,Inactive,0
134312363,Inactive,0
134312367,Inactive,0
134312380,Inactive,0
134312382,Inactive,0
134312383,Active,100
134312385,Inactive,0
134312389,Inactive,0
134312393,Inactive,0
134312394,Inactive,0
134312401,Inactive,0
134312404,Inactive,0
134312405,Inactive,0
134312410,Inactive,0
134312413,Inactive,0
134312418,Inactive,0
134312419,Inactive,0
134312427,Active,100
134312429,Inactive,0
134312431,Inactive,0
134312432,Inactive,0
134312434,Inactive,0
134312442,Inactive,0
134312443,Inactive,0
134312448,Inactive,0
134312451,Inactive,0
134312454,Inactive,0
134312462,Active,100
134312463,Inactive,0
134312464,Inactive,0
134312465,Inactive,0
134312466,Inactive,0
134312475,Active,100
134312478,Inactive,0
134312480,Inactive,0
134312481,Inactive,0
134312483,Inactive,0
134312486,Active,100
134312487,Inactive,0
134312491,Inactive,0
134312492,Inactive,0
134312493,Inactive,0
134312496,Inactive,0
134312498,Inactive,0
134312499,Inactive,0
134312500,Inactive,0
134312503,Inactive,0
134312506,Inactive,0
134312507,Inactive,0
134312508,Inactive,0
134312511,Inactive,0
134312512,Inactive,0
134312514,Active,100
134312515,Inactive,0
134312516,Inactive,0
134312519,Active,100
134312521,Inactive,0
134312530,Inactive,0
134312538,Inactive,0
134312541,Inactive,0
134312542,Inactive,0
134312543,Inactive,0
134312548,Inactive,0
134312552,Inactive,0
134312555,Inactive,0
134312556,Inactive,0
134312557,Inactive,0
134312560,Inactive,0
134312562,Inactive,0
134312564,Inactive,0
134312567,Inactive,0
134312573,Inactive,0
134312574,Inactive,0
134312577,Inactive,0
134312579,Inactive,0
134312586,Inactive,0
134312587,Active,100
134312590,Inactive,0
134312593,Active,100
134312596,Inactive,0
134312597,Inactive,0
134312598,Active,100
134312605,Inactive,0
134312606,Inactive,0
134312608,Inactive,0
134312610,Inactive,0
134312612,Inactive,0
134312614,Inactive,0
134312615,Inactive,0
134312620,Inactive,0
134312621,Inactive,0
134312624,Inactive,0
134312638,Active,100
134312639,Inactive,0
134312641,Inactive,0
134312644,Inactive,0
134312646,Inactive,0
134312647,Inactive,0
134312654,Inactive,0
134312657,Inactive,0
134312662,Inactive,0
134312669,Inactive,0
134312670,Inactive,0
134312673,Active,100
134312681,Inactive,0
134312684,Inactive,0
134312686,Inactive,0
134312687,Inactive,0
134312688,Inactive,0
134312690,Active,100
134312694,Inactive,0
134312698,Inactive,0
134312701,Inactive,0
134312703,Inactive,0
134312706,Inactive,0
134312707,Inactive,0
134312708,Inactive,0
134312709,Inactive,0
134312721,Inactive,0
134312722,Inactive,0
134312725,Inactive,0
134312726,Inactive,0
134312729,Inactive,0
134312734,Inactive,0
134312735,Inactive,0
134312736,Inactive,0
134312739,Active,100
134312741,Inactive,0
134312742,Inactive,0
134312743,Inactive,0
134312744,Inactive,0
134312745,Inactive,0
134312746,Inactive,0
134312749,Inactive,0
134312756,Inactive,0
134312759,Active,100
134312761,Inactive,0
134312762,Inactive,0
134312763,Inactive,0
134312764,Active,100
134312765,Inactive,0
134312767,Active,100
134312768,Inactive,0
134312769,Inactive,0
134312770,Inactive,0
134312771,Inactive,0
134312774,Inactive,0
134312775,Inactive,0
134312778,Inactive,0
134312782,Active,100
134312783,Inactive,0
134312785,Inactive,0
134312786,Inactive,0
134312787,Inactive,0
134312794,Inactive,0
134312796,Inactive,0
134312799,Inactive,0
134312801,Inactive,0
134312802,Inactive,0
134312803,Inactive,0
134312804,Inactive,0
134312807,Inactive,0
134312809,Inactive,0
134312811,Inactive,0
134312816,Inactive,0
134312820,Inactive,0
134312821,Inactive,0
134312826,Inactive,0
134312828,Inactive,0
134312829,Inactive,0
134312830,Inactive,0
134312836,Inactive,0
134312840,Inactive,0
134312844,Inactive,0
134312860,Inactive,0
134312862,Inactive,0
134312863,Inactive,0
134312864,Inactive,0
134312865,Inactive,0
134312867,Inactive,0
134312868,Inactive,0
134312872,Inactive,0
134312874,Inactive,0
134312875,Inactive,0
134312883,Inactive,0
134312884,Inactive,0
134312885,Active,100
134312887,Inactive,0
134312888,Inactive,0
134312889,Inactive,0
134312890,Inactive,0
134312892,Inactive,0
134312893,Inactive,0
134312895,Inactive,0
134312896,Active,100
134312898,Active,100
134312899,Inactive,0
134312900,Inactive,0
134312904,Inactive,0
134312905,Inactive,0
134312906,Inactive,0
134312907,Active,100
134312909,Inactive,0
134312912,Inactive,0
134312913,Inactive,0
134312914,Inactive,0
134312915,Inactive,0
134312917,Inactive,0
134312918,Inactive,0
134312922,Active,100
134312923,Inactive,0
134312926,Inactive,0
134312928,Inactive,0
134312929,Inactive,0
134312930,Inactive,0
134312931,Inactive,0
134312932,Inactive,0
134312933,Inactive,0
134312940,Inactive,0
134312945,Inactive,0
134312946,Inactive,0
134312949,Inactive,0
134312953,Inactive,0
134312955,Inactive,0
134312959,Inactive,0
134312963,Inactive,0
134312968,Inactive,0
134312970,Inactive,0
134312972,Inactive,0
134312974,Inactive,0
134312976,Inactive,0
134312981,Inactive,0
134312992,Inactive,0
134312997,Inactive,0
134312998,Inactive,0
134313000,Inactive,0
134313001,Inactive,0
134313005,Inactive,0
134313013,Inactive,0
134313014,Inactive,0
134313018,Inactive,0
134313019,Inactive,0
134313020,Inactive,0
134313022,Active,100
134313023,Inactive,0
134313024,Inactive,0
134313025,Inactive,0
134313026,Inactive,0
134313028,Inactive,0
134313034,Inactive,0
134313035,Inactive,0
134313036,Inactive,0
134313037,Inactive,0
134313044,Inactive,0
134313046,Inactive,0
134313048,Inactive,0
134313050,Inactive,0
134313051,Inactive,0
134313052,Inactive,0
134313060,Inactive,0
134313065,Inactive,0
134313069,Inactive,0
134313070,Inactive,0
134313075,Inactive,0
134313078,Inactive,0
134313083,Inactive,0
134313086,Inactive,0
134313089,Inactive,0
134313090,Inactive,0
134313091,Inactive,0
134313092,Inactive,0
134313097,Inactive,0
134313098,Inactive,0
134313099,Inactive,0
134313100,Inactive,0
134313102,Inactive,0
134313103,Inactive,0
134313114,Inactive,0
134313115,Inactive,0
134313116,Inactive,0
134313120,Inactive,0
134313122,Inactive,0
134313123,Inactive,0
134313124,Inactive,0
134313127,Inactive,0
134313129,Inactive,0
134313130,Inactive,0
134313133,Inactive,0
134313134,Inactive,0
134313135,Inactive,0
134313136,Active,100
134313137,Inactive,0
134313139,Inactive,0
134313142,Inactive,0
134313144,Inactive,0
134313145,Inactive,0
134313150,Inactive,0
134313157,Inactive,0
134313163,Inactive,0
134313164,Inactive,0
134313165,Inactive,0
134313166,Inactive,0
134313173,Inactive,0
134313174,Inactive,0
134313176,Inactive,0
134313183,Inactive,0
134313185,Inactive,0
134313186,Inactive,0
134313188,Inactive,0
134313192,Inactive,0
134313193,Inactive,0
134313194,Active,100
134313195,Inactive,0
134313196,Inactive,0
134313198,Inactive,0
134313199,Inactive,0
134313201,Inactive,0
134313206,Inactive,0
134313207,Active,100
134313214,Inactive,0
134313215,Inactive,0
134313220,Inactive,0
134313221,Inactive,0
134313223,Inactive,0
134313224,Inactive,0
134313225,Inactive,0
134313228,Inactive,0
134313229,Inactive,0
134313230,Inactive,0
134313232,Inactive,0
134313237,Inactive,0
134313238,Inactive,0
134313239,Inactive,0
134313241,Inactive,0
134313243,Inactive,0
134313248,Inactive,0
134313249,Inactive,0
134313256,Inactive,0
134313257,Inactive,0
134313260,Active,100
134313264,Inactive,0
134313267,Inactive,0
134313269,Inactive,0
134313273,Inactive,0
134313277,Inactive,0
134313279,Inactive,0
134313282,Inactive,0
134313284,Inactive,0
134313285,Active,100
134313286,Inactive,0
134313288,Inactive,0
134313292,Inactive,0
134313294,Inactive,0
134313296,Inactive,0
134313297,Inactive,0
134313301,Inactive,0
134313303,Inactive,0
134313304,Inactive,0
134313305,Inactive,0
134313306,Inactive,0
134313308,Inactive,0
134313310,Inactive,0
134313312,Inactive,0
134313315,Inactive,0
134313317,Inactive,0
134313318,Inactive,0
134313320,Inactive,0
134313321,Active,100
134313322,Inactive,0
134313323,Inactive,0
134313326,Inactive,0
134313327,Inactive,0
134313329,Inactive,0
134313332,Inactive,0
134313334,Inactive,0
134313335,Inactive,0
134313347,Inactive,0
134313348,Inactive,0
134313351,Inactive,0
134313353,Inactive,0
134313354,Inactive,0
134313356,Inactive,0
134313360,Inactive,0
134313361,Inactive,0
134313362,Inactive,0
134313367,Inactive,0
134313369,Inactive,0
134313372,Inactive,0
134313373,Inactive,0
134313374,Inactive,0
134313375,Active,100
134313377,Inactive,0
134313379,Inactive,0
134313380,Inactive,0
134313383,Inactive,0
134313385,Inactive,0
134313387,Inactive,0
134313388,Inactive,0
134313395,Inactive,0
134313397,Active,100
134313398,Inactive,0
134313402,Inactive,0
134313405,Inactive,0
134313406,Inactive,0
134313410,Inactive,0
134313413,Inactive,0
134313416,Active,100
134313417,Active,100
134313418,Inactive,0
134313423,Inactive,0
134313424,Inactive,0
134313426,Inactive,0
134313428,Inactive,0
134313429,Inactive,0
134313430,Inactive,0
134313435,Inactive,0
134313437,Inactive,0
134313440,Inactive,0
134313443,Inactive,0
134313444,Inactive,0
134313448,Inactive,0
134313451,Inactive,0
134313454,Inactive,0
134313455,Inactive,0
134313457,Inactive,0
134313461,Active,100
134313462,Inactive,0
134313467,Active,100
134313469,Active,100
134313471,Inactive,0
134313473,Inactive,0
134313474,Active,100
134313477,Inactive,0
134313478,Inactive,0
134313479,Inactive,0
134313482,Inactive,0
134313483,Inactive,0
134313484,Inactive,0
134313487,Active,100
134313489,Inactive,0
134313490,Inactive,0
134313491,Inactive,0
134313496,Inactive,0
134313498,Inactive,0
134313505,Inactive,0
134313508,Inactive,0
134313509,Inactive,0
134313510,Inactive,0
134313511,Inactive,0
134313512,Inactive,0
134313513,Active,100
134313514,Inactive,0
134313520,Inactive,0
134313525,Inactive,0
134313530,Inactive,0
134313532,Inactive,0
134313536,Inactive,0
134313541,Inactive,0
134313542,Inactive,0
134313543,Inactive,0
134313545,Inactive,0
134313546,Inactive,0
134313549,Inactive,0
134313554,Inactive,0
134313555,Inactive,0
134313561,Active,100
134313566,Inactive,0
134313568,Inactive,0
134313572,Inactive,0
134313575,Inactive,0
134313576,Inactive,0
134313577,Inactive,0
134313578,Inactive,0
134313580,Active,100
134313583,Inactive,0
134313584,Inactive,0
134313589,Inactive,0
134313590,Inactive,0
134313591,Inactive,0
134313593,Inactive,0
134313597,Inactive,0
134313600,Inactive,0
134313603,Inactive,0
134313604,Inactive,0
134313607,Inactive,0
134313608,Inactive,0
134313610,Inactive,0
134313611,Inactive,0
134313613,Inactive,0
134313614,Inactive,0
134313619,Inactive,0
134313621,Inactive,0
134313624,Active,100
134313625,Inactive,0
134313627,Inactive,0
134313628,Inactive,0
134313629,Inactive,0
134313632,Inactive,0
134313633,Inactive,0
134313639,Inactive,0
134313642,Inactive,0
134313645,Inactive,0
134313653,Inactive,0
134313657,Active,100
134313658,Inactive,0
134313665,Inactive,0
134313666,Inactive,0
134313667,Inactive,0
134313668,Inactive,0
134313672,Inactive,0
134313674,Inactive,0
134313676,Inactive,0
134313678,Inactive,0
134313680,Inactive,0
134313683,Inactive,0
134313685,Inactive,0
134313687,Inactive,0
134313689,Inactive,0
134313690,Inactive,0
134313693,Inactive,0
134313694,Inactive,0
134313695,Inactive,0
134313697,Inactive,0
134313699,Inactive,0
134313701,Inactive,0
134313702,Inactive,0
134313704,Inactive,0
134313705,Inactive,0
134313706,Inactive,0
134313707,Inactive,0
134313712,Inactive,0
134313714,Inactive,0
134313716,Inactive,0
134313718,Inactive,0
134313721,Inactive,0
134313722,Active,100
134313723,Inactive,0
134313726,Inactive,0
134313728,Inactive,0
134313731,Inactive,0
134313732,Inactive,0
134313735,Inactive,0
134313738,Inactive,0
134313741,Inactive,0
134313742,Inactive,0
134313743,Inactive,0
134313745,Inactive,0
134313752,Inactive,0
134313754,Inactive,0
134313755,Inactive,0
134313756,Inactive,0
134313757,Active,100
134313760,Inactive,0
134313761,Inactive,0
134313763,Inactive,0
134313766,Inactive,0
134313771,Inactive,0
134313772,Inactive,0
134313775,Active,100
134313778,Inactive,0
134313781,Inactive,0
134313782,Inactive,0
134313784,Active,100
134313786,Inactive,0
134313787,Inactive,0
134313788,Inactive,0
134313790,Active,100
134313793,Inactive,0
134313794,Inactive,0
134313795,Inactive,0
134313796,Inactive,0
134313797,Inactive,0
134313800,Inactive,0
134313802,Inactive,0
134313805,Inactive,0
134313807,Inactive,0
134313810,Inactive,0
134313815,Inactive,0
134313816,Inactive,0
134313819,Inactive,0
134313821,Inactive,0
134313823,Inactive,0
134313826,Inactive,0
134313834,Inactive,0
134313836,Inactive,0
134313837,Inactive,0
134313839,Inactive,0
134313841,Inactive,0
134313843,Inactive,0
134313845,Inactive,0
134313846,Inactive,0
134313847,Inactive,0
134313848,Inactive,0
134313852,Inactive,0
134313854,Inactive,0
134313855,Inactive,0
134313861,Inactive,0
134313865,Inactive,0
134313866,Inactive,0
134313867,Active,100
134313872,Inactive,0
134313874,Inactive,0
134313876,Inactive,0
134313879,Inactive,0
134313880,Inactive,0
134313883,Inactive,0
134313884,Inactive,0
134313886,Inactive,0
134313889,Inactive,0
134313890,Active,100
134313893,Inactive,0
134313895,Inactive,0
134313897,Inactive,0
134313900,Inactive,0
134313901,Inactive,0
134313904,Inactive,0
134313905,Inactive,0
134313909,Inactive,0
134313912,Inactive,0
134313921,Inactive,0
134313925,Inactive,0
134313926,Inactive,0
134313935,Inactive,0
134313936,Inactive,0
134313937,Inactive,0
134313945,Active,100
134313950,Inactive,0
134313951,Inactive,0
134313952,Inactive,0
134313953,Inactive,0
134313954,Inactive,0
134313957,Inactive,0
134313969,Inactive,0
134313970,Inactive,0
134313971,Inactive,0
134313980,Inactive,0
134313982,Inactive,0
134313983,Inactive,0
134313987,Inactive,0
134313988,Inactive,0
134313991,Inactive,0
134313995,Inactive,0
134314000,Inactive,0
134314002,Active,100
134314003,Inactive,0
134314007,Inactive,0
134314012,Inactive,0
134314013,Inactive,0
134314014,Inactive,0
134314017,Inactive,0
134314020,Inactive,0
134314021,Active,100
134314022,Inactive,0
134314023,Inactive,0
134314024,Inactive,0
134314029,Inactive,0
134314031,Inactive,0
134314038,Inactive,0
134314039,Active,100
134314040,Inactive,0
134314047,Inactive,0
134314049,Inactive,0
134314051,Inactive,0
134314052,Inactive,0
134314054,Inactive,0
134314062,Inactive,0
134314068,Inactive,0
134314072,Inactive,0
134314073,Active,100
134314074,Inactive,0
134314078,Inactive,0
134314081,Inactive,0
134314082,Inactive,0
134314090,Inactive,0
134314091,Inactive,0
134314098,Inactive,0
134314102,Inactive,0
134314107,Inactive,0
134314109,Active,100
134314110,Inactive,0
134314111,Inactive,0
134314112,Inactive,0
134314116,Inactive,0
134314117,Inactive,0
134314119,Inactive,0
134314121,Active,100
134314123,Inactive,0
134314124,Inactive,0
134314125,Inactive,0
134314126,Inactive,0
134314128,Inactive,0
134314129,Inactive,0
134314130,Inactive,0
134314134,Inactive,0
134314137,Inactive,0
134314138,Inactive,0
134314141,Inactive,0
134314142,Inactive,0
134314143,Inactive,0
134314145,Inactive,0
134314148,Inactive,0
134314158,Inactive,0
134314162,Inactive,0
134314165,Inactive,0
134314166,Inactive,0
134314167,Inactive,0
134314168,Inactive,0
134314169,Inactive,0
134314171,Inactive,0
134314180,Inactive,0
134314182,Inactive,0
134314184,Inactive,0
134314191,Inactive,0
134314196,Inactive,0
134314214,Inactive,0
134314220,Inactive,0
134314222,Inactive,0
134314224,Inactive,0
134314229,Inactive,0
134314230,Inactive,0
134314237,Inactive,0
134314239,Inactive,0
134314241,Inactive,0
134314242,Inactive,0
134314245,Inactive,0
134314247,Inactive,0
134314249,Inactive,0
134314256,Inactive,0
134314259,Inactive,0
134314262,Inactive,0
134314267,Inactive,0
134314268,Inactive,0
134314274,Inactive,0
134314275,Inactive,0
134314276,Inactive,0
134314279,Inactive,0
134314280,Inactive,0
134314281,Inactive,0
134314283,Inactive,0
134314284,Inactive,0
134314285,Inactive,0
134314287,Inactive,0
134314289,Inactive,0
134314292,Inactive,0
134314296,Inactive,0
134314297,Inactive,0
134314299,Active,100
134314301,Inactive,0
134314302,Inactive,0
134314303,Inactive,0
134314304,Inactive,0
134314305,Inactive,0
134314306,Inactive,0
134314308,Inactive,0
134314309,Inactive,0
134314313,Inactive,0
134314317,Active,100
134314319,Active,100
134314320,Inactive,0
134314321,Inactive,0
134314324,Inactive,0
134314325,Inactive,0
134314326,Inactive,0
134314327,Inactive,0
134314330,Inactive,0
134314334,Inactive,0
134314337,Inactive,0
134314338,Inactive,0
134314339,Inactive,0
134314341,Inactive,0
134314342,Inactive,0
134314345,Inactive,0
134314347,Inactive,0
134314348,Inactive,0
134314350,Inactive,0
134314352,Inactive,0
134314353,Inactive,0
134314354,Inactive,0
134314359,Inactive,0
134314364,Inactive,0
134314366,Inactive,0
134314367,Inactive,0
134314369,Inactive,0
134314374,Inactive,0
134314380,Inactive,0
134314382,Inactive,0
134314386,Active,100
134314387,Inactive,0
134314388,Inactive,0
134314391,Inactive,0
134314394,Inactive,0
134314395,Inactive,0
134314396,Inactive,0
134314403,Inactive,0
134314409,Inactive,0
134314413,Inactive,0
134314421,Inactive,0
134314422,Inactive,0
134314423,Inactive,0
134314427,Inactive,0
134314428,Inactive,0
134314432,Inactive,0
134314436,Inactive,0
134314439,Inactive,0
134314441,Inactive,0
134314445,Inactive,0
134314446,Inactive,0
134314449,Inactive,0
134314451,Active,100
134314452,Inactive,0
134314453,Inactive,0
134314456,Inactive,0
134314457,Inactive,0
134314460,Inactive,0
134314463,Inactive,0
134314467,Inactive,0
134314468,Inactive,0
134314471,Inactive,0
134314474,Active,100
134314476,Inactive,0
134314477,Inactive,0
134314478,Inactive,0
134314481,Inactive,0
